# milliseconds,radio_intensity
30068.25,22.69
30072.71,20.87
30077.17,20.12
30081.63,19.82
30086.09,19.05
30090.55,18.63
30095.00,18.44
30099.46,17.71
30103.92,17.49
30108.38,16.89
30112.84,16.64
30117.30,15.74
30121.76,15.63
30126.21,15.97
30130.67,15.92
30135.13,15.75
30139.59,15.83
30144.05,15.70
30148.51,14.86
30152.96,14.38
30157.42,13.59
30161.88,13.07
30166.34,12.63
30170.80,12.42
30175.26,11.69
30179.72,11.54
30184.17,11.39
30188.63,10.97
30193.09,10.42
30197.55,10.11
30202.01,9.46
30206.47,9.40
30210.93,9.12
30215.38,8.66
30219.84,8.10
30224.30,8.14
30228.76,8.30
30233.22,8.22
30237.68,8.31
30242.14,8.08
30246.59,7.70
30251.05,7.60
30255.51,7.83
30259.97,7.78
30264.43,7.80
30268.89,7.42
30273.34,7.68
30277.80,7.75
30282.26,7.59
30286.72,7.38
30291.18,7.68
30295.64,7.30
30300.10,7.15
30304.55,7.25
30309.01,7.61
30313.47,7.81
30317.93,7.44
30322.39,7.79
30326.85,7.76
30331.31,7.22
30335.76,6.74
30340.22,6.56
30344.68,5.60
30349.14,5.37
30353.60,4.71
30358.06,4.20
30362.52,3.77
30366.97,2.86
30371.43,2.59
30375.89,1.72
30380.35,1.23
30384.81,1.01
30389.27,0.92
30393.72,0.86
30398.18,0.82
30402.64,0.64
30407.10,0.50
30411.56,0.27
30416.02,0.48
30420.48,0.35
30424.93,0.29
30429.39,0.14
30433.85,0.24
30438.31,0.87
30442.77,0.56
30447.23,0.40
30451.69,0.36
30456.14,-0.11
30460.60,-0.01
30465.06,-0.10
30469.52,-0.11
30473.98,-0.16
30478.44,-0.23
30482.90,-0.05
30487.35,-0.06
30491.81,0.15
30496.27,0.17
30500.73,0.72
30505.19,1.14
30509.65,0.94
30514.10,-0.14
30518.56,-0.43
30523.02,-0.05
30527.48,-0.25
30531.94,-0.10
30536.40,-0.13
30540.86,-0.17
30545.31,0.18
30549.77,-0.10
30554.23,0.10
30558.69,1.11
30563.15,1.77
30567.61,1.33
30572.07,0.54
30576.52,-0.23
30580.98,0.02
30585.44,0.12
30589.90,-0.14
30594.36,-0.35
30598.82,-0.26
30603.28,-0.05
30607.73,0.02
30612.19,-0.37
30616.65,0.01
30621.11,-0.38
30625.57,-0.50
30630.03,-0.43
30634.48,0.24
30638.94,1.20
30643.40,1.05
30647.86,0.51
30652.32,-0.40
30656.78,-0.29
30661.24,-0.44
30665.69,-0.03
30670.15,-0.19
30674.61,0.08
30679.07,-0.26
30683.53,-0.87
30687.99,-0.73
30692.45,-0.06
30696.90,0.34
30701.36,0.27
30705.82,0.27
30710.28,0.42
30714.74,-0.26
30719.20,-0.04
30723.66,-0.16
30728.11,-0.29
30732.57,-0.77
30737.03,-1.23
30741.49,-1.62
30745.95,-2.06
30750.41,-2.33
30754.86,-2.83
30759.32,-3.10
30763.78,0.71
30768.24,0.63
30772.70,0.16
30777.16,0.22
30781.62,-0.09
30786.07,0.07
30790.53,0.00
30794.99,-0.39
30799.45,-0.23
30803.91,-0.27
30808.37,-0.37
30812.83,-0.67
30817.28,-0.33
30821.74,-0.51
30826.20,-0.65
30830.66,-0.24
30835.12,-0.61
30839.58,-0.33
30844.04,-0.35
30848.49,0.12
30852.95,0.32
30857.41,0.86
30861.87,1.11
30866.33,0.85
30870.79,0.63
30875.24,0.46
30879.70,0.11
30884.16,0.08
30888.62,0.10
30893.08,-0.24
30897.54,0.19
30902.00,-0.20
30906.45,-0.04
30910.91,-0.04
30915.37,-0.33
30919.83,-0.19
30924.29,-0.09
30928.75,-0.40
30933.21,-0.30
30937.66,-0.31
30942.12,-0.32
30946.58,-0.92
30951.04,-0.98
30955.50,-1.01
30959.96,-1.13
30964.42,-0.90
30968.87,-1.38
30973.33,-1.54
30977.79,-1.30
30982.25,-1.76
30986.71,-1.72
30991.17,-1.61
30995.62,-1.31
31000.08,-1.56
31004.54,-1.23
31009.00,-1.47
31013.46,-1.29
31017.92,-1.09
31022.38,-1.12
31026.83,-0.50
31031.29,0.78
31035.75,1.99
31040.21,2.44
31044.67,3.12
31049.13,2.94
31053.59,2.59
31058.04,2.16
31062.50,1.75
31066.96,1.11
31071.42,0.64
31075.88,1.24
31080.34,1.23
31084.80,2.25
31089.25,2.49
31093.71,2.87
31098.17,3.49
31102.63,4.23
31107.09,3.99
31111.55,4.14
31116.00,3.99
31120.46,3.63
31124.92,4.03
31129.38,4.10
31133.84,4.17
31138.30,3.94
31142.76,4.89
31147.21,5.73
31151.67,6.42
31156.13,7.24
31160.59,8.24
31165.05,8.85
31169.51,9.96
31173.97,10.91
31178.42,12.14
31182.88,12.74
31187.34,15.21
31191.80,17.18
31196.26,19.23
31200.72,21.46
31205.18,23.33
31209.63,23.90
31214.09,24.30
31218.55,24.88
31223.01,25.37
31227.47,25.91
31231.93,26.58
31236.38,26.60
31240.84,27.46
31245.30,28.66
31249.76,29.56
31254.22,31.14
31258.68,32.54
31263.14,32.97
31267.59,32.80
31272.05,33.00
31276.51,33.17
31280.97,32.81
31285.43,32.31
31289.89,31.54
31294.35,30.49
31298.80,29.58
31303.26,29.00
31307.72,27.26
31312.18,25.32
31316.64,22.99
31321.10,20.94
31325.56,20.43
31330.01,20.44
31334.47,21.11
31338.93,21.32
31343.39,21.30
31347.85,21.49
31352.31,22.07
31356.76,23.25
31361.22,26.38
31365.68,28.26
31370.14,29.72
31374.60,29.38
31379.06,28.26
31383.52,26.42
31387.97,25.44
31392.43,24.46
31396.89,23.83
31401.35,23.11
31405.81,22.52
31410.27,21.84
31414.73,21.44
31419.18,20.60
31423.64,20.04
31428.10,19.55
31432.56,18.83
31437.02,18.32
31441.48,17.89
31445.94,17.17
31450.39,17.28
31454.85,16.81
31459.31,16.21
31463.77,16.10
31468.23,15.99
31472.69,15.52
31477.14,15.19
31481.60,14.72
31486.06,15.28
31490.52,15.18
31494.98,15.64
31499.44,15.44
31503.90,15.88
31508.35,16.04
31512.81,16.37
31517.27,16.68
31521.73,16.99
31526.19,16.76
31530.65,17.13
31535.11,16.96
31539.56,17.09
31544.02,17.18
31548.48,17.20
31552.94,17.38
31557.40,17.26
31561.86,17.51
31566.32,17.75
31570.77,17.98
31575.23,18.05
31579.69,18.65
31584.15,18.57
31588.61,19.12
31593.07,19.05
31597.52,19.06
31601.98,18.68
31606.44,18.88
31610.90,18.63
31615.36,18.50
31619.82,17.83
31624.28,17.59
31628.73,16.93
31633.19,16.47
31637.65,16.19
31642.11,15.70
31646.57,15.59
31651.03,15.13
31655.49,14.60
31659.94,14.28
31664.40,14.51
31668.86,14.33
31673.32,14.53
31677.78,14.28
31682.24,14.27
31686.70,13.32
31691.15,12.14
31695.61,10.76
31700.07,10.21
31704.53,8.83
31708.99,8.34
31713.45,7.91
31717.90,6.92
31722.36,6.35
31726.82,5.82
31731.28,5.13
31735.74,4.39
31740.20,3.69
31744.66,3.81
31749.11,3.94
31753.57,3.51
31758.03,3.67
31762.49,3.21
31766.95,3.56
31771.41,3.26
31775.87,2.66
31780.32,2.67
31784.78,1.87
31789.24,2.07
31793.70,1.52
31798.16,1.18
31802.62,0.64
31807.08,0.64
31811.53,0.33
31815.99,0.23
31820.45,-0.04
31824.91,-0.07
31829.37,-0.02
31833.83,0.01
31838.28,-0.45
31842.74,-0.17
31847.20,-0.39
31851.66,-0.44
31856.12,-0.34
31860.58,0.13
31865.04,-0.29
31869.49,-0.14
31873.95,-0.06
31878.41,0.24
31882.87,0.14
31887.33,-0.03
31891.79,0.04
31896.25,-0.15
31900.70,0.31
31905.16,-0.19
31909.62,-0.04
31914.08,0.28
31918.54,0.17
31923.00,-0.04
31927.46,-0.11
31931.91,-0.19
31936.37,-0.07
31940.83,0.03
31945.29,-0.09
31949.75,-0.16
31954.21,0.21
31958.66,-0.13
31963.12,0.25
31967.58,0.15
31972.04,-0.01
31976.50,0.15
31980.96,-0.25
31985.42,-0.04
31989.87,-0.19
31994.33,0.15
31998.79,-0.20
32003.25,0.19
32007.71,-0.11
32012.17,-0.16
32016.63,-0.39
32021.08,-0.16
32025.54,-0.22
32030.00,-0.31
32034.46,0.08
32038.92,0.04
32043.38,0.10
32047.84,0.13
32052.29,0.00
32056.75,-0.24
32061.21,-0.40
32065.67,0.07
32070.13,0.05
32074.59,0.01
32079.04,-0.34
32083.50,-0.14
32087.96,-0.45
32092.42,-0.10
32096.88,-0.48
32101.34,-0.90
32105.80,-0.51
32110.25,-0.99
32114.71,-0.74
32119.17,-0.62
32123.63,-0.62
32128.09,-0.49
32132.55,-0.62
32137.01,-0.50
32141.46,-0.10
32145.92,0.33
32150.38,0.13
32154.84,0.22
32159.30,-0.11
32163.76,-0.04
32168.22,0.05
32172.67,0.29
32177.13,0.11
32181.59,0.25
32186.05,-0.14
32190.51,-0.42
32194.97,-0.36
32199.42,-0.24
32203.88,-0.53
32208.34,-0.68
32212.80,-0.62
32217.26,-0.72
32221.72,-0.92
32226.18,-0.97
32230.63,-1.20
32235.09,-1.07
32239.55,-0.87
32244.01,-0.62
32248.47,-0.85
32252.93,-0.68
32257.39,-0.37
32261.84,-0.46
32266.30,-0.47
32270.76,-0.54
32275.22,-0.21
32279.68,-0.28
32284.14,-0.57
32288.60,-0.57
32293.05,-0.11
32297.51,-0.05
32301.97,-0.34
32306.43,-0.16
32310.89,0.00
32315.35,0.12
32319.80,0.00
32324.26,0.04
32328.72,0.01
32333.18,0.66
32337.64,0.68
32342.10,1.10
32346.56,1.68
32351.01,1.56
32355.47,1.29
32359.93,1.49
32364.39,1.20
32368.85,1.21
32373.31,0.93
32377.77,0.63
32382.22,0.89
32386.68,0.51
32391.14,0.68
32395.60,0.70
32400.06,0.81
32404.52,1.59
32408.98,1.79
32413.43,1.97
32417.89,1.58
32422.35,1.55
32426.81,1.95
32431.27,1.66
32435.73,1.81
32440.19,1.90
32444.64,2.08
32449.10,2.24
32453.56,2.83
32458.02,2.95
32462.48,2.96
32466.94,3.10
32471.39,3.41
32475.85,3.82
32480.31,4.12
32484.77,4.85
32489.23,5.35
32493.69,5.60
32498.15,6.33
32502.60,6.97
32507.06,7.69
32511.52,8.44
32515.98,9.15
32520.44,9.78
32524.90,10.34
32529.36,10.76
32533.81,12.01
32538.27,13.95
32542.73,14.53
32547.19,14.91
32551.65,15.03
32556.11,14.74
32560.57,14.60
32565.02,14.85
32569.48,14.76
32573.94,14.83
32578.40,15.07
32582.86,16.34
32587.32,17.60
32591.77,18.81
32596.23,20.11
32600.69,21.09
32605.15,22.54
32609.61,23.26
32614.07,24.57
32618.53,25.38
32622.98,25.74
32627.44,26.40
32631.90,26.66
32636.36,26.45
32640.82,26.47
32645.28,26.75
32649.74,26.75
32654.19,26.79
32658.65,26.84
32663.11,26.58
32667.57,26.97
32672.03,26.74
32676.49,27.06
32680.95,27.09
32685.40,27.41
32689.86,27.26
32694.32,27.82
32698.78,28.08
32703.24,27.87
32707.70,28.65
32712.15,28.61
32716.61,28.99
32721.07,29.14
32725.53,28.93
32729.99,28.85
32734.45,28.84
32738.91,29.13
32743.36,29.07
32747.82,28.39
32752.28,27.58
32756.74,26.26
32761.20,25.22
32765.66,23.98
32770.12,23.20
32774.57,22.09
32779.03,22.26
32783.49,21.87
32787.95,21.77
32792.41,22.07
32796.87,21.82
32801.33,21.73
32805.78,21.89
32810.24,21.92
32814.70,21.58
32819.16,21.67
32823.62,20.77
32828.08,19.80
32832.53,18.95
32836.99,17.83
32841.45,16.56
32845.91,15.23
32850.37,14.33
32854.83,13.50
32859.29,13.73
32863.74,13.13
32868.20,13.26
32872.66,12.78
32877.12,12.68
32881.58,12.82
32886.04,12.19
32890.50,11.87
32894.95,12.11
32899.41,11.98
32903.87,11.51
32908.33,11.25
32912.79,11.07
32917.25,10.81
32921.71,10.60
32926.16,10.46
32930.62,10.25
32935.08,9.91
32939.54,9.45
32944.00,9.63
32948.46,8.95
32952.91,8.55
32957.37,8.60
32961.83,8.13
32966.29,7.62
32970.75,7.44
32975.21,7.54
32979.67,7.17
32984.12,6.77
32988.58,6.52
32993.04,6.27
32997.50,5.76
33001.96,5.28
33006.42,4.98
33010.88,4.73
33015.33,4.39
33019.79,3.57
33024.25,3.66
33028.71,5.02
33033.17,4.71
33037.63,4.12
33042.09,3.55
33046.54,2.72
33051.00,2.60
33055.46,2.46
33059.92,2.47
33064.38,3.00
33068.84,2.85
33073.29,2.51
33077.75,2.62
33082.21,2.67
33086.67,2.74
33091.13,3.00
33095.59,2.28
33100.05,1.15
33104.50,0.63
33108.96,-0.07
33113.42,-0.98
33117.88,-0.43
33122.34,0.87
33126.80,1.06
33131.26,0.93
33135.71,0.79
33140.17,0.46
33144.63,0.68
33149.09,0.44
33153.55,0.05
33158.01,0.06
33162.47,-0.17
33166.92,-0.17
33171.38,0.25
33175.84,-0.07
33180.30,-0.25
33184.76,0.09
33189.22,0.15
33193.67,-0.29
33198.13,-0.16
33202.59,0.03
33207.05,-0.24
33211.51,-0.08
33215.97,-0.35
33220.43,0.04
33224.88,-0.06
33229.34,-0.18
33233.80,-0.36
33238.26,-0.16
33242.72,-0.40
33247.18,-0.29
33251.64,-0.01
33256.09,0.14
33260.55,-0.11
33265.01,0.20
33269.47,-0.09
33273.93,0.02
33278.39,-0.45
33282.85,-0.45
33287.30,-0.82
33291.76,-0.73
33296.22,-0.93
33300.68,-0.66
33305.14,-0.64
33309.60,-0.32
33314.05,-0.63
33318.51,-0.38
33322.97,-0.18
33327.43,-0.05
33331.89,-0.24
33336.35,0.07
33340.81,-0.04
33345.26,-0.24
33349.72,-0.09
33354.18,-0.34
33358.64,-0.01
33363.10,-0.30
33367.56,-0.25
33372.02,-0.24
33376.47,-0.17
33380.93,-0.10
33385.39,0.01
33389.85,-0.11
33394.31,0.15
33398.77,0.05
33403.23,-0.26
33407.68,0.25
33412.14,-0.11
33416.60,0.35
33421.06,0.29
33425.52,0.12
33429.98,0.28
33434.43,-0.15
33438.89,-0.68
33443.35,-0.45
33447.81,-0.49
33452.27,-0.09
33456.73,-0.19
33461.19,-0.12
33465.64,0.08
33470.10,0.18
33474.56,0.04
33479.02,0.02
33483.48,-0.05
33487.94,0.10
33492.40,0.07
33496.85,0.40
33501.31,0.04
33505.77,0.24
33510.23,0.06
33514.69,-0.05
33519.15,-0.06
33523.61,-0.25
33528.06,-0.57
33532.52,-0.18
33536.98,-0.74
33541.44,-0.79
33545.90,-0.72
33550.36,-0.43
33554.81,-0.58
33559.27,-0.78
33563.73,-0.68
33568.19,-0.49
33572.65,-1.05
33577.11,-0.52
33581.57,-0.77
33586.02,-0.57
33590.48,-1.01
33594.94,-1.12
33599.40,-1.06
33603.86,-0.78
33608.32,-0.66
33612.78,-0.76
33617.23,-0.73
33621.69,-0.64
33626.15,-0.66
33630.61,-0.79
33635.07,-0.89
33639.53,-1.01
33643.99,-1.05
33648.44,-0.73
33652.90,-0.74
33657.36,-0.92
33661.82,-0.69
33666.28,-0.69
33670.74,-0.85
33675.19,-0.58
33679.65,-0.53
33684.11,-0.44
33688.57,-0.61
33693.03,-0.37
33697.49,0.05
33701.95,0.11
33706.40,0.24
33710.86,0.02
33715.32,0.41
33719.78,0.51
33724.24,0.22
33728.70,0.41
33733.16,0.97
33737.61,1.33
33742.07,1.63
33746.53,1.69
33750.99,1.75
33755.45,1.69
33759.91,2.09
33764.37,2.10
33768.82,2.45
33773.28,2.53
33777.74,2.30
33782.20,2.34
33786.66,2.34
33791.12,1.92
33795.57,1.91
33800.03,2.46
33804.49,3.41
33808.95,3.86
33813.41,4.38
33817.87,4.60
33822.33,5.29
33826.78,5.71
33831.24,6.50
33835.70,7.55
33840.16,8.39
33844.62,9.80
33849.08,10.45
33853.54,11.62
33857.99,13.06
33862.45,14.07
33866.91,15.10
33871.37,16.19
33875.83,17.57
33880.29,17.88
33884.75,18.39
33889.20,19.12
33893.66,19.25
33898.12,20.29
33902.58,20.57
33907.04,21.12
33911.50,21.47
33915.95,22.24
33920.41,22.71
33924.87,23.45
33929.33,23.74
33933.79,24.62
33938.25,25.16
33942.71,25.84
33947.16,26.71
33951.62,28.03
33956.08,29.08
33960.54,30.14
33965.00,31.72
33969.46,33.91
33973.92,35.71
33978.37,38.12
33982.83,40.12
33987.29,41.39
33991.75,43.78
33996.21,47.27
34000.67,47.27
34005.13,48.09
34009.58,47.61
34014.04,46.35
34018.50,45.32
34022.96,44.22
34027.42,42.23
34031.88,39.28
34036.33,36.06
34040.79,33.28
34045.25,31.65
34049.71,30.46
34054.17,29.60
34058.63,28.67
34063.09,27.91
34067.54,27.12
34072.00,26.72
34076.46,27.06
34080.92,26.88
34085.38,26.99
34089.84,27.60
34094.30,26.65
34098.75,25.98
34103.21,25.58
34107.67,24.86
34112.13,24.32
34116.59,23.50
34121.05,23.25
34125.51,22.48
34129.96,21.95
34134.42,21.67
34138.88,20.79
34143.34,20.60
34147.80,20.02
34152.26,19.50
34156.71,20.44
34161.17,20.81
34165.63,21.49
34170.09,22.31
34174.55,22.83
34179.01,25.17
34183.47,26.72
34187.92,29.14
34192.38,30.81
34196.84,32.48
34201.30,33.48
34205.76,34.96
34210.22,36.09
34214.68,36.07
34219.13,35.52
34223.59,34.86
34228.05,33.03
34232.51,31.69
34236.97,29.77
34241.43,27.39
34245.89,25.00
34250.34,23.32
34254.80,21.20
34259.26,19.27
34263.72,17.92
34268.18,15.86
34272.64,14.32
34277.09,13.43
34281.55,12.60
34286.01,12.26
34290.47,11.47
34294.93,10.95
34299.39,9.90
34303.85,8.92
34308.30,7.65
34312.76,6.66
34317.22,5.55
34321.68,3.91
34326.14,3.04
34330.60,1.54
34335.06,0.66
34339.51,0.84
34343.97,1.31
34348.43,0.92
34352.89,1.37
34357.35,1.44
34361.81,1.77
34366.27,1.86
34370.72,1.61
34375.18,1.33
34379.64,1.15
34384.10,1.30
34388.56,1.39
34393.02,1.09
34397.47,0.59
34401.93,0.48
34406.39,0.79
34410.85,0.61
34415.31,0.60
34419.77,0.30
34424.23,0.55
34428.68,0.43
34433.14,0.70
34437.60,0.31
34442.06,-0.01
34446.52,-0.01
34450.98,-0.11
34455.44,-0.27
34459.89,-0.29
34464.35,-0.56
34468.81,-1.05
34473.27,-0.57
34477.73,0.00
34482.19,0.09
34486.65,0.55
34491.10,0.71
34495.56,0.47
34500.02,0.54
34504.48,0.57
34508.94,0.54
34513.40,0.43
34517.85,0.77
34522.31,0.31
34526.77,0.30
34531.23,0.52
34535.69,0.31
34540.15,0.03
34544.61,0.34
34549.06,-0.07
34553.52,0.41
34557.98,0.04
34562.44,-0.24
34566.90,0.10
34571.36,0.22
34575.82,0.02
34580.27,-0.42
34584.73,0.06
34589.19,-0.27
34593.65,-0.54
34598.11,-0.18
34602.57,-0.43
34607.03,-0.31
34611.48,-0.60
34615.94,-0.83
34620.40,-0.86
34624.86,-0.77
34629.32,-0.65
34633.78,-0.68
34638.23,-0.41
34642.69,-0.37
34647.15,-0.75
34651.61,-0.76
34656.07,-0.73
34660.53,-0.67
34664.99,-0.37
34669.44,-0.67
34673.90,-0.44
34678.36,-0.48
34682.82,-0.58
34687.28,-0.63
34691.74,-0.50
34696.20,-0.07
34700.65,-0.20
34705.11,-0.04
34709.57,0.08
34714.03,0.28
34718.49,-0.30
34722.95,-0.49
34727.41,-0.32
34731.86,-0.28
34736.32,-0.15
34740.78,-0.28
34745.24,0.04
34749.70,-0.18
34754.16,0.40
34758.61,0.12
34763.07,0.32
34767.53,0.43
34771.99,0.84
34776.45,-1.13
34780.91,-0.83
34785.37,-1.05
34789.82,-1.13
34794.28,-1.32
34798.74,-1.12
34803.20,-1.22
34807.66,-1.28
34812.12,-1.01
34816.58,-1.14
34821.03,-1.09
34825.49,-0.97
34829.95,-1.28
34834.41,-1.53
34838.87,-1.48
34843.33,-1.95
34847.79,-1.93
34852.24,-2.11
34856.70,-1.66
34861.16,-0.97
34865.62,-1.11
34870.08,-0.57
34874.54,-0.46
34878.99,-0.77
34883.45,-0.75
34887.91,-0.52
34892.37,-0.67
34896.83,-0.90
34901.29,-0.92
34905.75,-1.39
34910.20,-1.69
34914.66,-1.45
34919.12,-0.75
34923.58,-0.14
34928.04,0.97
34932.50,1.04
34936.96,0.74
34941.41,0.55
34945.87,0.28
34950.33,0.02
34954.79,-0.05
34959.25,0.03
34963.71,0.02
34968.17,-0.09
34972.62,-0.36
34977.08,-0.27
34981.54,-0.09
34986.00,-0.42
34990.46,-0.16
34994.92,0.05
34999.37,0.02
35003.83,0.03
35008.29,0.65
35012.75,1.11
35017.21,1.16
35021.67,1.87
35026.13,1.66
35030.58,2.16
35035.04,1.40
35039.50,1.18
35043.96,0.33
35048.42,0.09
35052.88,0.38
35057.34,0.65
35061.79,1.30
35066.25,1.67
35070.71,1.76
35075.17,1.73
35079.63,1.96
35084.09,1.74
35088.55,2.06
35093.00,2.21
35097.46,2.64
35101.92,2.82
35106.38,2.92
35110.84,3.61
35115.30,3.59
35119.75,4.11
35124.21,4.73
35128.67,5.18
35133.13,5.42
35137.59,6.28
35142.05,6.76
35146.51,7.50
35150.96,9.06
35155.42,10.37
35159.88,10.57
35164.34,10.65
35168.80,11.17
35173.26,11.25
35177.72,11.11
35182.17,11.92
35186.63,13.65
35191.09,15.33
35195.55,16.86
35200.01,18.42
35204.47,20.16
35208.93,21.77
35213.38,23.34
35217.84,24.84
35222.30,25.64
35226.76,27.09
35231.22,28.03
35235.68,28.06
35240.14,27.45
35244.59,27.06
35249.05,26.73
35253.51,25.76
35257.97,24.04
35262.43,21.99
35266.89,20.50
35271.34,18.84
35275.80,16.91
35280.26,16.26
35284.72,15.86
35289.18,15.38
35293.64,14.71
35298.10,14.05
35302.55,13.64
35307.01,12.97
35311.47,12.86
35315.93,12.51
35320.39,12.00
35324.85,12.31
35329.31,12.82
35333.76,13.20
35338.22,13.13
35342.68,13.47
35347.14,14.17
35351.60,14.12
35356.06,14.86
35360.52,15.30
35364.97,15.62
35369.43,16.25
35373.89,16.59
35378.35,16.92
35382.81,16.92
35387.27,17.05
35391.72,16.93
35396.18,16.77
35400.64,16.56
35405.10,16.68
35409.56,16.43
35414.02,16.59
35418.48,16.17
35422.93,16.10
35427.39,15.54
35431.85,15.01
35436.31,15.23
35440.77,14.97
35445.23,14.22
35449.69,14.01
35454.14,13.85
35458.60,13.94
35463.06,12.94
35467.52,11.89
35471.98,10.52
35476.44,9.39
35480.90,9.47
35485.35,9.97
35489.81,10.33
35494.27,10.30
35498.73,10.36
35503.19,9.78
35507.65,9.36
35512.10,8.84
35516.56,8.75
35521.02,9.10
35525.48,9.26
35529.94,9.48
35534.40,9.74
35538.86,10.23
35543.31,10.74
35547.77,10.76
35552.23,10.25
35556.69,10.07
35561.15,10.33
35565.61,9.84
35570.07,10.28
35574.52,10.67
35578.98,11.04
35583.44,11.25
35587.90,11.54
35592.36,11.43
35596.82,11.76
35601.28,11.46
35605.73,10.57
35610.19,10.29
35614.65,9.73
35619.11,9.49
35623.57,8.93
35628.03,9.97
35632.48,11.63
35636.94,12.92
35641.40,13.95
35645.86,14.41
35650.32,13.92
35654.78,14.04
35659.24,13.60
35663.69,13.44
35668.15,12.26
35672.61,11.89
35677.07,10.78
35681.53,9.85
35685.99,8.42
35690.45,6.77
35694.90,5.66
35699.36,5.70
35703.82,5.17
35708.28,4.95
35712.74,4.61
35717.20,4.27
35721.66,3.46
35726.11,3.21
35730.57,2.82
35735.03,2.51
35739.49,2.20
35743.95,2.48
35748.41,2.27
35752.86,2.40
35757.32,2.31
35761.78,1.83
35766.24,1.58
35770.70,1.04
35775.16,0.45
35779.62,0.64
35784.07,0.09
35788.53,0.44
35792.99,0.49
35797.45,0.31
35801.91,0.51
35806.37,0.51
35810.83,0.15
35815.28,0.59
35819.74,0.46
35824.20,-0.03
35828.66,-0.20
35833.12,-0.50
35837.58,-0.10
35842.04,0.21
35846.49,0.09
35850.95,0.10
35855.41,0.06
35859.87,-0.10
35864.33,-0.23
35868.79,-0.17
35873.24,-0.23
35877.70,0.01
35882.16,0.25
35886.62,0.06
35891.08,-0.33
35895.54,-0.09
35900.00,0.05
35904.45,0.10
35908.91,0.16
35913.37,-0.32
35917.83,0.10
35922.29,0.00
35926.75,0.08
35931.21,-0.14
35935.66,-0.12
35940.12,0.07
35944.58,-0.22
35949.04,-0.21
35953.50,-0.54
35957.96,-0.80
35962.42,-0.80
35966.87,-0.71
35971.33,-1.04
35975.79,-1.03
35980.25,-1.05
35984.71,-0.70
35989.17,-0.92
35993.62,-0.22
35998.08,0.08
36002.54,-0.15
36007.00,0.07
36011.46,-0.10
36015.92,-0.42
36020.38,-0.63
36024.83,-0.19
36029.29,-0.02
36033.75,0.30
36038.21,0.05
36042.67,0.22
36047.13,-0.19
36051.59,0.22
36056.04,0.13
36060.50,-0.28
36064.96,0.11
36069.42,-0.15
36073.88,-0.03
36078.34,-0.06
36082.80,-0.27
36087.25,0.05
36091.71,0.04
36096.17,-0.45
36100.63,-0.29
36105.09,-0.29
36109.55,-0.04
36114.00,-1.78
36118.46,-1.71
36122.92,-1.23
36127.38,-1.43
36131.84,-1.23
36136.30,-1.06
36140.76,-0.67
36145.21,-0.79
36149.67,-0.75
36154.13,-1.06
36158.59,-0.57
36163.05,-1.08
36167.51,-0.74
36171.97,-0.54
36176.42,-0.52
36180.88,-0.16
36185.34,-0.14
36189.80,-0.20
36194.26,-0.06
36198.72,-0.06
36203.18,-0.02
36207.63,0.01
36212.09,-0.16
36216.55,-0.18
36221.01,-0.23
36225.47,-0.15
36229.93,0.05
36234.38,0.07
36238.84,-0.01
36243.30,0.08
36247.76,0.00
36252.22,0.21
36256.68,-0.22
36261.14,0.00
36265.59,-0.15
36270.05,-0.17
36274.51,0.20
36278.97,0.06
36283.43,-0.19
36287.89,0.00
36292.35,-0.01
36296.80,-0.03
36301.26,0.47
36305.72,0.36
36310.18,0.32
36314.64,0.00
36319.10,0.13
36323.56,-0.60
36328.01,-0.45
36332.47,-0.64
36336.93,-0.73
36341.39,-0.80
36345.85,-0.67
36350.31,-0.70
36354.76,-0.31
36359.22,-0.57
36363.68,0.10
36368.14,-0.02
36372.60,0.23
36377.06,0.55
36381.52,0.94
36385.97,1.07
36390.43,1.23
36394.89,1.69
36399.35,2.29
36403.81,2.63
36408.27,3.02
36412.73,2.93
36417.18,2.74
36421.64,2.75
36426.10,2.76
36430.56,2.72
36435.02,2.58
36439.48,2.72
36443.94,2.84
36448.39,2.55
36452.85,2.34
36457.31,2.40
36461.77,2.44
36466.23,2.30
36470.69,2.66
36475.14,2.91
36479.60,4.03
36484.06,4.59
36488.52,5.48
36492.98,6.26
36497.44,7.24
36501.90,8.97
36506.35,10.02
36510.81,11.45
36515.27,12.91
36519.73,14.30
36524.19,17.35
36528.65,20.80
36533.11,24.53
36537.56,27.85
36542.02,31.91
36546.48,34.86
36550.94,38.81
36555.40,42.29
36559.86,48.96
36564.32,56.21
36568.77,62.17
36573.23,68.33
36577.69,72.77
36582.15,73.98
36586.61,74.16
36591.07,74.12
36595.52,72.44
36599.98,68.52
36604.44,64.61
36608.90,60.67
36613.36,55.65
36617.82,51.14
36622.28,47.45
36626.73,44.55
36631.19,41.16
36635.65,37.51
36640.11,33.42
36644.57,29.88
36649.03,27.68
36653.49,26.08
36657.94,24.57
36662.40,20.76
36666.86,19.11
36671.32,18.44
36675.78,17.71
36680.24,16.87
36684.70,16.50
36689.15,16.26
36693.61,16.58
36698.07,16.78
36702.53,17.03
36706.99,17.36
36711.45,17.50
36715.90,19.46
36720.36,22.05
36724.82,22.71
36729.28,23.66
36733.74,24.55
36738.20,24.74
36742.66,24.89
36747.11,25.43
36751.57,25.85
36756.03,25.99
36760.49,26.05
36764.95,24.72
36769.41,23.93
36773.87,22.40
